id1,id2,sim,text1,text2
1087790,1087776,0.9999999,"Väsy väsy, västäräkki,","Väsy väsy, västäräkki,"
120768,1124535,0.37139067,Aita kaatui kahen puolen;,Kakun kirjo kuorellisen.
1088087,591353,0.700649,"Nukupas nurmen lintu,","Nuku nuku, nurmilintu"
1059107,1374832,0.3023716,Takaisin siält tullakseen. ,"Minä kaahin aidan päälle,"
1118787,1348178,0.54623103,nuku nurmelle hyvälle!,"Nuku, nuku, nurmilintu,"
556128,171480,0.16770509,Ajoni ajattelevi,"Appi aisalla tavoitti,"
928286,731281,0.23606685,"Elämissä vaigioissa,",Niillä minä lentää löyhöttelin.
394566,731285,0.40852973,80 Kynsin kylmässä kivessä.,"Kehrävartta kiertessänsä,"
663091,1004011,0.56044847,"Pässi mulle villat anto,",Ne antovat mulleŋ_kakkaran.
1124326,1059482,0.6047432,"Minä kalat riihimiähelle,","20 Minä kakun kalamiehille,"
1288151,1288289,0.95742714,"Nuku, nuku, nurmilintu,","Nuku, nurmilintu,"
1366499,500777,0.21926449,"Puaasi paksu piän aloilla,","5 Kuusen oksalle kotisi,"
401053,418344,0.27888665,"Niin mie kykerän kyllään,","Tein työtä koko käen,"
828646,959430,0.3265986,5 Kalamies mull kaloi annoi,"Alta aian kahtonoon,"
959022,399056,0.42111748,Karkasivat karpaloiset,5 kalamies mul kaloi antoi
944712,982658,0.69920594,"Nuku, nuku nurmilintu.","5 Nuku kun minä nukutan,"
887029,1313953,0.5388159,"Käy mä#4 kohta kontrahille,","Lentibö kokkoni koillisessa,"
944677,1288090,0.13926212,Sitte nouse noppimaaha.,Nuku nuku nurmenlintu
1319398,671863,0.8868441,5 Räntää räpättäköö!,Sitte räntää räpättäkööt!
120752,1363630,0.18569534,Joki kylän läpi juaksee. ,"Aita kaatui kahen puolen,"
1059078,1059424,0.49445134,"Yhleksän meren ylitte,","Jolla minä yli meren lensin,"
619300,160231,0.2961744,"Metsolasta, mieholasta,","Mitäs miitin, kui mie laulan"
982883,1366710,0.8740284,"Tie pellolle pesäses,","Tee pellolle pesäsi,"
1089917,714071,0.08219949,"Väsy, väsy, västäräkki,",Tie mun taloo vei;
662280,819507,0.86859894,"Minä pääsin päistärille,","Minä pääsin#1 pästäriin,"
793260,1319351,0.19702761,Suihinsa sukuli-tulet!,"Tuuvittelovi turviansa,"
120730,787709,0.3348554,"otan virsilippahuan,",Tahtoi milmakin tappaa.
1059183,98527,0.71151245,5 Kuin on suussa surman suitset,"panin kurjen suittet suuhun,"
1195649,1195612,0.9583335,"Karjalainen kierokaula,","Kierokaula karjalainen,"
1298488,822478,0.5929995,"15 Minä kakun kalamiehille,","Kalamiehet miul kaloi,"
376072,731830,0.24514517,"15 vesi tippuu vempelehess',","Sive[li] s[ota] m[inua],"
1374826,1299191,0.66850317,20 Posso minulle kylen anto.,"15 Possu se minulle liikiön antoi,"
1004157,1059588,0.4016632,minä nousin pensaan päälle,"Periseinä peuran luista,"
655902,714035,0.0717496,"Väsy, väsy, västäräkki,",Vempelielle veteis!
1348189,1288012,0.09672388,"Väsy, väsy västäräkki,","Nuku nurmelle hyvälle,"
568876,1017566,0.25854385,Noki noijan sieramiin!,"Ei se mittään tiiä,"
716378,556385,0.15936382,"115 Ja moni ajatteloo,",15 Jolla siit lensin lepsuttelin
1287796,1002811,0.6767633,"Nuku nuku nurmilintu,","5 Nuku pois, ku mie nukutan,"
1124608,406809,0.8164968,"Tapasin ämmän leipomasta,","(Minä) tapasin emännän leipomasta,"
122858,1298529,0.38291982,"Siel ne miehet mettä juovat,","Ylitse katehen mielen,"
98201,98526,0.7668115,"Enkä piustoin pitkin,","Enk[ä] sill[on] pitk[in] piu[ska],"
959006,663008,0.8453638,30 Ja koira haukku' mulle oravan.,koira mul orava haukkus
393051,478319,0.4330127,Kehen lienen pieni tullut?,"Vaikk ei ennen miun isäini,"
476732,1298531,0.20025046,30 Tyttäret tinahilossa.,"Joisin vettä, ei janota,"
958940,992690,0.88949925,Minä kakun kalamiähelle.,minä kakun kalamiehel
423443,804639,0.4635236,Suan minä mugoman tuaton,"Käin mie kerran, käin mie toisen:"
224741,1374859,0.5112172,Yli meren mennäkseen,Paimen miulle bremozen.
120746,1298777,0.65131164,"Venäläinen, vain[olainen],",Venäläinen verikoira
662223,1412667,0.2331262,5 seitsemää volahuttamme.,"Oviseinä osman luista,"
121256,374193,0.46904162,"Sie seiso selän takana,","Ei sika sinistä tieä,"
476597,1086957,0.6177977,Vanhan Kaisan karvanukki.,Vain otan isoini vanhan?
1288113,1087821,0.8455201,"Nuku nuku, nurmilintu#1,","Nuku, nuku, nurmen nukka,"
828227,1318829,0.7590722,"Ken kateen katsonee,","10 Ken katten kahtonon,"
1366586,714044,0.8463274,"5 Koivunoksalle kotisi,",Koivun oksalle kotijasi!
1319380,1299228,0.3086067,Jolla lensin lepsuttelin,Karsta katteen sieramiin!
1089980,1125334,0.8140916,"Tappo isän, tappo äitin,","Tappoi isän, tappoi äitin,"
324615,1366384,0.16448793,"Nuku, nuku, nurmenlintu,",Liekun lieminn' olalla;
958632,992768,0.8497059,Minä kalat riihimiähelle.,minä kala riihmiähel.
958871,992534,0.98260754,"10 yli meren mennäkseni,",20 Yli meren mennäksen
477980,959815,0.46464184,"heose hirnusi Helsingis,","""Avajaisin, ku hirvijäisin,"
868086,662076,0.37688917,"Minä kuuseen kipusi#2,",Selittäisin Suomen kielin
17804,368549,0.19287917,"Mettiseltä mattiselta,","Keritellenkö#9 kerältä,"
1298494,661808,0.9265617,Koira miulle oravan haukkui.,"30 Koira miul oravan haukkui,"
374188,1004040,0.2667325,"[Minä villat] papille,","Millä sorsia sohistan,"
789457,789606,0.7190419,"En oo laulajan lajia,","Mitä on laulan, kuta laulan?"
593580,1089523,0.30792016,Possu mulle(n) puoli reittänsä.,"Päistäret tulelle syttyit,"
1366728,500840,0.39129278,"10 Tule, ukko, Tuuterist,","5 Turun tielle tupases,"
662646,1058668,0.58834845,Kokkolintu siipens anto,"Kokko mulle(n) siivet anto',"
1002903,982776,1.0000001,"Nuku, nuku nurmilintu;","Nuku nuku nurmilintu,"
662695,1313780,0.2282177,"Varma vaskojen puhuja,","Venäläisen veri koira,"
593655,662401,0.3185965,15 Tytteren taputamassa:,"Tappo issoin, tappo emmoin,"
423424,366616,0.09128709,"Tyttäret homesykäret,","Ihannasti itsestäin,"
992710,714066,0.096225046,"Väsy, väsy, västäräkk',","5 Riihimiäs mulle kauroja anto,"
506999,265679,0.42146358,"Tappo miun isän, emäni.",Enhän mie kysynyt emolta
662013,662251,0.76948375,"Minä oravan kotkalle,","Minä oravan kukolleni,"
1059621,1125672,0.9237603,"Minä kalat riihimiehille,","10 Minä kalat riihimiehelle,"
733039,561886,0.523785,Kuta virttä kuitenkin.,"otan virttä viisi, kuusi,"
1124379,1001502,0.19245009,"Toinen solkea sotoipi,","30 Minä sen riihimiehille,"
939290,602457,0.114707865,Näkimese näppäjää.,"isojärven jäitä myörö,"
97578,787707,0.327805,"Istuitschen ilokivelle,",Kotapoikaisten poluilla?
1124962,1124457,0.3435823,"Minä kumahin kuuseen,","Kuusi kuuveksi muruseksi,"
1116010,157996,0.69631064,Mitä lajia lauletaan,"Engä laulajan latia,"
1089909,1004174,0.5669467,"Lehto mulle sauan antoi,",Kokko mullen siivet anto
1366500,944697,0.99999994,Kalliolle kartanosi.,Kalliolle kartanosi!
1058386,1309953,0.20080483,"Sit on laulut lauvenniet,",15 Laskevan Papinojalla.
822307,992904,0.362977,Yli kymmenen meren poikki.,"kutsun kultakämmeneksi,"
959921,1319223,0.07142857,5 hyyhmänä hyrräilkööt!,"isou̯_u̯asikau̯_u̯et̄ä kan̄o,"
1348291,1366583,0.82294446,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmen kukka,"
238012,1046301,0.3641785,"Minäpä laulan lapselleni,",Mill' mie meen seppolaan
72401,157591,0.18609683,Erän toimi [tuotanehe].,Havon viereh hauattuna.
222804,17877,0.069337524,P[eruvozi lauzuvoši];*,"5 Mie̯ hüppäi̯n aii̭̯alla,"
72507,1058498,0.24152292,"Minä oravat kotkan suuhun,","115 S'ei ole surma miehen surma,"
497176,1298954,0.32433748,"M[inä] jyv[ät] possullein,","Miä mänin kuumille kiville,"
500813,655954,0.25492495,Kaalimaalle kartanois!,"Ken katteen katsonoo,"
993072,1226651,0.89133763,"seihtemän setäni lasta,","Seitsemän setäni lasta,"
1108441,556415,0.35564336,145 Murhehtii musikkajainen.,Minä menin Muurilhan
1124382,959710,0.6240377,"minä kakon kalamiähel,",Kalamiehet kapan kaloja;
376055,558840,0.5029557,"Huolellinen lauleloo,","Kell on vello, se on l[ello],"
500944,1059475,0.29169172,Sauva minut tiäälle saattoi,Ne kolme olliit kovvaa miestä
655880,1319096,0.38554978,sivun sillä kattien silmät.,Koivun oksalle kotisi!
1221853,210610,0.5380276,"Yheksän meren ylitse,",yli vuoren ja meren.
1298840,861562,0.16609095,"Tuli tuhmalta putosi,","mie vaa pääsin päistärille,"
1299084,1003933,0.6306697,"tappo Isäni, tappoi äitini","Tappo isäns'#1, tappo mammans'."
1366621,1046562,0.09158437,"Väsy, väsy, västäräkki!",Tie pellolle pesäses. 
602618,672119,0.19518001,5 Koivun lehti koventakoon!,5 Suu sammaloituko
1003953,662164,0.74524146,"20 Tieppä mulle kakkarainen,",tees nyt mulle kakkarainen
633842,1298975,0.18650095,Rengille reimat housut.,20. [t]ie[e] miulle [ämmä] [kaakun]
1059544,959158,0.6420578,minä kaku riihi miehel,"Minä kakon kalamiehell',"
1041095,120135,0.360375,Akka miulla tahasta;,Kylä toi t[uolla] k[aukana] n[äkyy].
1125555,1319001,0.12126782,syämmykset silmähees!,"Minä jyvät papille,"
1295533,97713,0.3011735,"Kui laulau Lapinki lapset,","Aita altani lakosi,"
822072,1058540,0.65275335,"Löysin ämmän leipomassa,","10 Emännäiset on leipomassa,"
821867,463459,0.26207122,"Mänin mie itkien kottii,",lähtin kulkemah.
207827,399058,0.10012523,Paksummat papu-jyviä.,"Issutko ikkunan hyvyttä,"
1287838,1288012,0.09320547,"Väsy, väsy västäräkki,","Vaivu moalle valkijal,"
1058440,497176,0.51110125,"Miä mänin kuumille kiville,","Minä kakon kalamiähelle,"
500867,649578,0.3478328,"Josta vellhot vette juovat,","Vahvemp miu vere,"
1046544,1046605,0.9553303,"Nuku, nuku, nurmilintu,","Nuku, nuku nurmi#1 lintu,"
1125535,1124561,0.50951016,"Minä jungin suutarille,","Minä leivän vein papille,"
1287924,1366517,0.82495785,"Tieppä pellolle pesäsi,","5 Te'e pesäsi pellolle,"
822102,406945,0.2022887,"10 Pukki löi rumpuu,","40 Täi laattiita laka(si),"
1058750,928294,0.60406864,"Mehtä mulle sauvan anto,",Minä sauvan vanhalle ämmälle;
662942,1087759,0.08489527,"Väsy väsy, västäräkki,","Sauva vei tielle,"
1124862,374325,0.1923077,15 Kehnoja kenkänauhojani.,Aita koatu kahen puolen;
98381,556467,0.59160805,"Emoi lavean laulun,","Mie laulan lajia tuota,"
560465,1366735,0.0833655,"Väsy, väsy, västäräkki!","Vieläk laulan, vain on kyllä,"
593768,1374269,0.80000013,"Mettä minull' sauvan anto,","10 Metsä miulle sauvan anto,"
663319,1124558,0.8153743,Koira mulle oravan haukku;,Koera haukkui minulle oravan.
566825,478289,0.6350006,"Vieläk laulan, vain on täysi,","La laulan#1 tähän talloon,"
123402,120023,0.3857584,"Mie karsin kankahaan,",Pakkani puhurin poika.
672005,97949,0.35031137,"En [poika polon alainen],",Hiijen hurstin hulmehinen[l]
647821,224767,0.3207135,kolt̮azen mie ovinoh#1 (!).,"Ovin seinet osman luista,#1"
958663,1089751,0.55708605,Vesi kaunis kankahalla;,"5 Kalamies kaloi annoi,"
1118522,1288267,0.73702776,"Nuku, nuku, nurmilintu,","Nuku se ennen nurmilintu,"
661933,959132,0.46625236,minä ämmä lampa kato,"Minä kalat riihmiehille,"
509830,1226681,0.56568545,"kuoli sukuni suuri.""","Kui oli#22 suvine aiga,"
1089653,662681,0.6993786,"25 Minä kalat riih'miehille#1,","Minä kalat suutarille,"
1370846,592230,0.18871284,"Nuku nurmelle hyvälle,","Kiven päällä kyykyllänsä,"
476683,959581,0.1632993,"tyttäre tuhnisit tunkjol,",Saisin seäsket soattamaa.
993189,821844,0.27216554,15 Meri miula suolat.,"Minä kalat riihimiehille,"
1059209,1058700,0.38805702,piiat makai tunkios,"45 nahaat traksin kaupunkihin,"
556332,661833,0.5530409,"Pankko kiven paksukainen,","Paiainkin kaha panisin,"
959760,324575,0.4348131,"Nuoren miehen miel' tekköö,","ämmä minul kakon teki,"
1041237,1319110,0.0996271,"Räntää räpäjäkö,",5 Mikä sen joen keskellä on?
1268479,447786,0.19518,"Yhen vyöni vyöttimellä,",20 Kajavana kaivotiellä:
982636,1287961,0.8215838,"Tee pellol pesäsi,","Tie pesäsi pellolle,"
1366613,1287959,0.89170164,"Väsy (väsy) väistäräkki,","Väsy, vähä västäräkki!"
714082,556086,0.42289,"Tuota toivoin tuon ijäin,","Kyllä se lintu paijan tuopi,"
120258,478411,0.600982,"La mie laulan vielä virren,","Kolmas laulaa lapsen virttä,"
982757,1366388,0.77272725,5 Kaskimaalle kartanosi!,karkiallek kartanosi
646249,982725,0.14845392,"Nuku, nuku nurmilintu,",Kivi veen keskuksenna.
716348,1125705,0.53073186,"Sitten kun minä sen pyllähytin,",Joka mun sitten tielle vei.
662710,265738,0.19518,"Jo seppo selkine,","Emännäinen, muorisen',"
1366673,1002905,0.8913376,"Tie pellolle pesäs,","Tee pellolle pesäses,"
828115,1125667,0.18871287,"Jossa olivat lesket leipomassa,","Teräsoksa, rautalatva,"
1125319,139682,0.2581989,"Luulin miesten laulavaksi,","Minä oravan papille,"
1058557,959774,0.788932,siat sotki taikinaa,"Siat sotkit taikinoita,"
960162,822488,0.25997347,"25 Minä paijan vaivasille,",15 siell' mnä kaikk kamala näi
1298538,1238756,0.41522738,"15 Pöyvät on täynnä pörhöpäistä,","Mie vaa pääsin päistärille,"
992830,509788,0.16269785,"Piäm̄ä joka pikarin,",sonni hakkas puita
1366772,982873,0.61703205,Väsy vähä vastäräkki;,Västäräkki se vääräsääri
423452,712542,0.15974462,"Lapsi kuoli nälkään,",Kulle maall' lie kultaisein:
1353797,1124609,0.9035624,Tyttären taputtamasta (t. taputtelemasta).,"tyttären taputtamast,"
98504,958758,0.19674775,Loi loi lokkolakki,"En pääse laulun lavulle,"
1366740,656076,0.09320547,"Väsy, väsy, västäräkki,",Tee pesäsi pellommäälle!
1124711,992917,0.5673665,"Lensin minä lepistöh,","Minä peäsin päistärille,"
731137,1268481,0.09805807,"Emo päivänousunaks',",Annan orihen parāhan
791087,649384,0.8101628,"5 Virren töille työntelemme,","Virrelle työnteleime,"
1353775,1349135,0.26215208,"pienen peittehen sisähän,",Tyttären taputtamast.
1041200,1374522,0.43560687,"10 Mie sen annon kalamiehelle,",Mikä kylän alla on?
1241402,593660,0.19564639,"Päistäret tulell' syttyit,",Eikä taitu otratähkä.
982813,1119052,0.90582156,"Teeppä pel[l]olle pesäsi,","Tee' pellolle pesäsi,"
1125356,1125529,0.8508559,"Kuusi muuttui seittemäksi seipähäksi,","Seittemäksi seipähäksi,"
1374740,655898,0.36028835,"Tiep_pellolle pesäis,","Siell' oli isäntä hir[r]essä,"
822462,1004164,0.5132003,"Isän tappoi, tappoi äitin,","5 Oisi minutkin tappanut,"
1383342,394565,0.87287146,10 Oma vanhempi opetti,5 vanha vanhempi opetti
1004186,97221,0.30316952,"Noin se ennen Lappi laulo,",Minä sen koiralle kokotin.
968779,1348306,0.19727878,"väsy, väsy, västäräkki,","jyvämiäs mul jyvi anno,"
959996,968818,0.823688,Minä kopin [!] kalamiehel,"minä kakon_kalamiähel,"
1125216,1089302,0.42257708,Tällen puolen tullakseni;,"Kyljen minä papille,"
617654,1116283,0.700649,"Lähteännä laulamahan,","Lähtään lankot laulamaan,"
1374361,959920,0.094491124,"häri̯äp_pöü̯räm_pǟs̄ pöü̯le,",Joilla lentää letkuttelin
1058695,970800,0.4852475,Missäs minä niitä säilytän?,"Siäl mä näin nenä tyätä tehtävän,"
958902,1004192,0.3826919,Mie annoin jyvät kukolle,5 ämmä minul kaku anno
1366585,1002919,0.9636242,"Tie pellolle pesäsi,","Tie nyp pellolle pesäjäsi,"
1089634,1299096,0.35300905,"Possonen mulle kylet anto,","Minä mustat kengät papille,"
566789,1119022,0.07543143,"Väsy, väsy, västäräkki!","25 Kuin vieras ylös ajaa,"
1124145,556460,0.6154575,"190 On pantu paperin päälle,","Minä pääsin aijan päälle,"
1002846,944704,0.9999999,"Väsy, väsy västäräkki.","Väsy väsy västäräkki,"
959582,663264,0.61807,"Minä kakkaran koiralle,",kakara krakotit kamaris
992504,1366688,0.0717496,"Väsy, väsy, västäräkki,",Sijat sotki taikinaa
1108289,1125499,0.61101,Minä juoksin männyn alle.,"Minä hyppäsin airalle,"
619276,1348350,0.087185726,"väsy, väsy, västäräkki!","20 Kerin virrein mie kerällä,"
789557,958691,0.40059635,Ja hän kakun kalamiehell,10 Rahan kanta katkenisi;
669994,1374340,0.28867513,"Josson tupa turvekatto,","Tule pärkele työs tunteman,"
816522,816482,0.7890763,"Nuku, nuku, kun minä nukutan,","Nuku, nuku, nurmilintu,"
822145,1313743,0.17507525,"Mut nyt ei ol huokia hopia,","Emännät on leibomassa,"
633745,1366394,0.19658928,"5 Hangelle havumajasi,","ja kuro kumakoillais,"
139653,960066,0.5635759,"kalamiäs mnul kaloi anno,",45 Kamaloipi kaikki kansa.
1124572,1089911,0.65578914,Saksanmaallen tullakseni;,Takaperin tullakseni.
1059605,1089470,0.8819622,5 Aita kaatui kahden puolen.,Aita kaatu kaatu#2 kahren puolen;
1004119,663107,0.5112172,5 Talosta minä löysin,"15 Jolla minä lentää löyhöttelin,"
1058593,311460,0.3202563,Toisen vakan linnukkoja.,"Koira mulle oravan haukku,"
1240124,1374566,0.43386093,"Keppoin vein min maantielle,",Omat on saamain sannain.
662152,1317554,0.7063065,kahen puolen Kahvenitsan.,Aita kuatu kahen puolen.
789450,1412673,0.5070926,paatukka pahan tapani.,"Otan virsi lippahani,"
868086,120695,0.15430334,Riihimiehet jyväsiin;,Selittäisin Suomen kielin
662469,1086996,0.31426972,Kolmas itki veljiänsä,"Siellä oli vanhat ämmät vaskivöissä,"
1089827,992649,0.19462472,sika sotki taikinaa,Minä pairan vaivaisille;
1326379,418345,0.59259254,"Tanneran talon velliin,",Mustan pilven rantasiin.
1348296,950153,0.86309457,"väsy väsy västäräkki,","väsv, västäräkki!"
602149,1366725,0.09320547,"Väsy, väsy, västäräkki!","5 Äsken poiko poik' olisi,"
1004059,501108,0.1593638,Sinä ilmoisna ikänä.,"30 Akka reissä, pata päässä,"
992542,1125618,0.8467803,"Minä kalat riihimiehille,","minä kalat riihimiähelle,"
1002852,559330,0.4166666,Mielellä kovin pahalla.,Tehyä[?] pellolle pesäs'
1125245,1348336,0.30316955,5 sikapahnan sillan korvalle!,Vaivaset mulle siivet antoi
663121,229919,0.40291154,Vieri vellon hauan päälle.,"Vanhat ukot uunin päällä,"
1002818,1107868,0.09863939,"Väsy väsy, västäräkki,","Tie pellolle pesäs,"
982641,1046598,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku nurmilintu"
1125400,1086924,0.9826075,Aita kaatui kahden puolen;,Aita kaatui kahen puolen.
1124808,959268,0.70352656,"minä jyvät porssa suuhun,",Minä jyvät porsaalle;
562144,17909,0.45927927,"V[äinämöize]llä var[aksi],","Täss' on vanha Väinämöine,"
264244,1298602,0.46423832,Sinisaapas Saksalainen,"""Marina, sisarueni,"
819493,822339,0.8581162,"Minä aialle kavahin,","Minä aijallen kavahin,"
646322,861566,0.55068874,10 Terhennä tekemätäsi!,Mitä he sielä tekevät?
121242,331278,0.19920476,"Lähetti marja marssimaa,","Ahven arka, märkä perse"
663051,992662,0.9092411,"10 Koira minulle oravan haukku,",Koira mulle oravan haukkui.
646209,1107791,0.500278,"10 Aita kaatui kahren pualen,",Kana kallis kaltattiin.
1125099,734150,0.20261021,"Rindamaijon imettäjäine.""",Tahtoipa minunkin tappaa.
1298558,827902,0.15762208,"Lemmon lukko leukohise,","Mie kyle koira suuhu,"
593578,787775,0.2116669,"Ulkua minä runoja kuulin,",Käi minnuu tappamaa.
1059483,1298795,0.6019292,"riihenp[uijat] miulle jyviä,",Riihimiäs mulle jyvijä antoi
992850,804611,0.177123,"""Istun imbivön hyvyyttä,","Tappo isän, tappo äilin,"
661880,1058722,0.42628676,20 Minä vein kurjelle heiniä.,"Minä pääsin päistäriin,"
160161,958823,0.28867513,Kotkalint mul siippes laino,Kahen kasvikumppalini;
157572,1089665,0.3202563,5 Tyttären taputtelemasta.,"Ennen teltoja tekiä,"
816572,1002884,0.90909106,5 Koivun oksalle kotosi.,"koivun oksalle kotisi,"
1124355,1058489,0.51430285,"Siältä minä korian köpin löysin,","Minä aidalle kapasin,"
1001488,932731,0.5017452,Kuakun minä koirallen.,Mikä kiven kukkulalla?
593350,98402,0.4029115,20 Lasettu rahin keselle.,"Pääsen kuumalle kivelle,"
959717,1087780,0.078974724,"Väsy väsy, västäräkki,","Koira minul valkosen oravan haki,"
1298733,1313804,0.2836543,"Laaitetti lautamiesi,","seitsemän setäni lasta,"
488161,1046630,0.0717496,väsy väsy västäräkki.,"Ei isä ilosta kiellä,"
497090,1090081,0.42906398,"Tappo isän(s), t[appo] äitin(s),","Tahtoi tappaa minuista,"
392865,1374478,0.31139955,"Kalamies anto kaloi,",Kaunis herra kauppa maalta!
938840,733081,0.24195541,"sehän tästä tien pitävi.""",5 kun vietin muinais sotta
662948,992766,0.76665205,Minä kakun kalamiähelle.,"Minä kakkaran kalamiehille,"
488172,1141617,0.305505,Kathen kattila ei paisu.,"15 Sitt ei joua laulamaa,"
731183,662470,0.18731715,"Nuoret tina siloissa,","""Jo oni lahjat loaulliset,"
1125170,1366739,0.067115605,"Väsy, väsy, västäräkki,","Sauapa minun tiehen vei,"
1118970,1002737,1.0000001,"Nuku, nuku nurmilintu,","Nuku, nuku, nurmilintu,"
959593,593596,0.76923096,Koira haukkuu miul oravan.,Koira minul oravit haukui
1124531,1374468,0.86012185,"Minä pääsin päistärien päälle,",Minä pääsin päistärihin:
1195613,1124044,0.9660919,"(Tappo isän, tappo äitin,","Tappo isän, tappo äidin,"
828474,828458,0.9847318,"Ken lie kateen kahtonunna,","Ken lie katteen kahtonunna,"
1059179,560439,0.122474484,"Vaik puoleel puhheel,",15 papin niityllä panevan.
1374568,661972,0.8988072,"Tapasin emännän leipomassa,","Löysin emännän leipomas,"
379054,1124412,0.14907119,"Tappo isän, tappo äitin,","25 Keltaheinälle kerinnyt,"
1313820,788718,0.121267825,"Suguvirttä suoldamahe,","Viskar on viinast vihainen,"
1041014,1366525,0.09589266,"Väsy, vähä västäräkki!",Että#4 ilma humisi
663049,222818,0.13834289,"Mie̯' keŋgät mereh#2,",30 Sika mulle kylkiänsä.
968709,968804,0.71155566,Kotkalintu siipes anto,Kotkalintu mull siippees laino
593444,422219,0.80178386,"10 Aita kaatui miun allain,","Aita alleni mun kaatui,"
662608,982635,0.070099965,"Väsy, väsy, västäräkki.",Liki puolen kymmenettä.
1288142,1058746,0.51917,"Minä aiðalle pakosin,","Tie sinä pellolle pesäsi,"
227188,1298565,0.34262413,"Kukot on kulta kannuksiss,","Paista miulle paxu kakku,"
1298950,556276,0.41403937,"Ku ei kauno kaloja saanut,","Mie kaakun kalam[iehelle],"
1114936,1366665,0.06855911,"Väsy, väsy, västäräkki,","Venäläinen verikoira,"
1124959,1125104,0.50990194,"Siellä näin ämmän leipovan,",Minä nousin aijan päälle:
928304,423444,0.1895245,Jo alkoit akat sannoo,"Riihimies anto mulle rukiita,"
476719,160383,0.5220925,"Vien viina huoneheše,",Kuin venonen vieröttelen
1288010,1366758,0.7699188,Kalliolle kartanosi!,Ja katajalle kartanosi!
1002816,1348263,1.0000001,"Nuku, nuku, nurmilintu,","Nuku nuku nurmilintu,"
593724,1003962,0.83033633,Kalamiehet mulle Kaloja,"Kalamiehet miul kalloi,"
593488,120055,0.51467496,M[ie] h[einäset] lampahalle;,"20 Kalamiehet miulle kaloja,"
1366718,655998,0.77957964,"5 Koivun oksalle kotisi,",5 Koivun oksalle kotomajases. 
224686,224672,0.36401254,"Kalasen mie kattilah,",5 Peittiät̮en mie vit̮ikközeh.
1041198,1040902,0.71710867,15 Meri#2 tuolla kaukana näkyy.,Mikä tuolta kaukaa näkyy?
392940,868141,0.21997066,"Maahasi, manalan rakki,",Talon minjän mieltä myöden!
17811,17848,0.81322026,65 Sano n[uori] J[oukkahaińi]:,"Toińi nuori Joukkahaińi#12,#13"
120135,224694,0.4290582,tahakšuon mie kaлanved'äjälle#2.,Akka miulla tahasta;
97745,822385,0.17546561,"Hienot sormet hieromassa,","70 Soisi suoho sortuoksi,#24"
207832,160235,0.4899789,"Pane karjasi katehe,","Kuin tuo kana katoisi,"
662337,1374628,0.54554474,Aitta kaatu kallellee. ,"Minä kaku kalamiehelle,"
1348165,944687,0.8389449,"väsy, väsy, västäräkki,","väsy poisi, västäräkki,"
1004023,822041,0.4233383,"Kutsun kultarenkahaksi,","Jossa oli kukot kultakannuksissa,"
1348358,671796,0.30905753,"Kierosilmän keksinöön,","pellol on sinun pesäsi,"
352391,698814,0.6236096,"Nyt pä lähen laulamani,","Mitä nousen laulamaan,"
591362,1241380,0.1928792,"Syntini syvästä maasta,","Pääskyl[äinen] p[äivälintu],"
1059168,171483,0.22271773,"Noita saatuja sanoja,",hopialla helottamaan.
1348315,1366732,0.9667552,"Tie pellolle pesäsesi,","tie pellolle pesäsi,"
179732,179745,0.73496836,"10 Luatipa pellolla pesäistä,","5 Kanna pellolla pesäsi,"
561910,1001476,0.29960236,30 Mitäs palkasta annettiin?,Painan't en sepän palinta.
422221,1059064,0.80064064,"5 Mettä mulle sauvan anto,","Metsä antoi miulle sauvan,"
634244,982691,0.07749843,Väsy väsy västäräkki,"häpiä ois hääräjellä#1,"
1373293,959516,0.3265986,Minä kalat riihimiähell.,"Minä pääsin aidan alle,"
716409,1366457,0.28867513,Pääskynen päänalusen. ,"Kiven silmän suuruukainen,"
1058664,1288097,0.3478261,"Mato musta muikkajaa!""#2",10 Sika mulle sivuns anto;
939050,1041060,0.7894736,5 Mikä joen keskustalla?,5 Mikä joen keskuksella?
714046,117983,0.94965494,"Nuku, nuku, nurmilintu j. n. e.","Nuku, nuku, nurmilintu,"
1374282,662263,0.6,"25 Sivun seinä sirkan luusta,","Sivuseinä silkkiseinä,"
886760,1124702,0.5263614,10 Aita kaatu kahen puolen.,"Tuopa kohta tammen kuataa,"
125629,17912,0.08703882,Peruvohko#63 lausuvoh;#52,Sormesi lihanen liitä!
663085,224717,0.43656415,Muamo miul (ando) šobazen.,"lehto mullen saovat anto,"
959065,959255,0.8255007,10 Siellä minä vast' ihmei näin,siellä mä vasta ihmeitä näin
1087004,519457,0.25400028,"Isän pitkille pihoille,","Minä menin lepistöhön,"
1366759,982850,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmilintu,"
1114946,1089603,0.8076925,"Aita kaatui kahdenpuolen,",Aita koatu kahen puolen.
500902,120033,0.5306686,"Panen k[ure]n karsinah,","Ken katteen katsonoo,"
1202971,992540,0.81892323,minä kakun kalamiähelle.,Minä kakkaran kalamiehellen;
716373,1059363,0.63402283,"riihimies mulle puolet jyviään,",10 Riih'mies miulle#2 jyvät anto.
401065,959850,0.19920476,kati lastui kokosi,"Karjat kät(t)een käännettiin,"
959742,992542,0.50990194,"minä kalat riihimiähelle,","Vein kakun kalamiähel,"
